Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad 
0,39,1.5,76.64,1,1,2,3,0,0,1,0,0,0,0,2,4
1,18,1.78,108.41,1,1,2,2.48,0,0,2.66,0,1,0.17,0,0,4
1,18,1.79,108.2,1,1,2,2.48,0,0,2.97,0,1,0.435,0,0,4
1,30,1.81,109.41,1,1,2.41,2.07,0,0,1.8,0,1.23,0.179,0,2,4
1,31,1.79,109.6,1,1,2.21,2.28,0,0,1.18,0,1.77,0.538,0,2,4
0,18,1.69,90,1,1,2.74,3,0,0,2,0,1.35,0.468,0,0,4
0,18,1.7,91.5,1,1,1.9,3,0,0,1.44,0,0.95,0.839,0,0,4
1,31,1.67,89.74,1,1,2.27,1.05,0,0,1.36,0,1.48,0,0,2,4
1,29,1.67,89.05,1,1,1.9,3,0,0,1.19,0,0.01,0,0,2,4
0,18,1.65,84.21,1,1,2.86,3,0,0,1,0,1.02,0.786,0,0,4
0,18,1.65,84.9,1,1,2,3,0,0,1.04,0,1,0,0,0,4
1,21,1.7,97.97,1,1,2,1.66,0,0,2,0,0,1.866,0,0,4
1,21,1.69,99.53,1,1,2,1.67,0,0,2,0,0,1.946,0,0,4
0,18,1.62,82.4,1,1,2.34,3,0,0,1.66,0,1.01,0.549,0,0,4
0,18,1.63,82.46,1,1,2.92,3,0,0,1,0,1,0.906,0,0,4
1,20,1.84,105.26,1,1,2,3,0,0,2.79,0,2.22,0.203,0,0,4
1,21,1.8,103.71,1,1,2,3,0,0,2.4,0,2.89,0,0,0,4
1,26,1.82,105.13,1,1,3,3,0,0,2.11,0,1.89,1.585,0,0,4
1,26,1.83,105.48,1,1,3,3,0,0,2.48,0,1.8,1.597,0,0,4
1,26,1.83,105.44,1,1,3,3,0,0,2.22,0,1.78,1.594,0,0,4
1,26,1.82,105.8,1,1,2.93,3,0,0,2.15,0,1.17,1.51,0,0,4
1,30,1.83,105.2,1,1,2.81,3,0,0,1.88,0,2,0.708,0,2,4
1,33,1.78,103.77,1,1,2.9,1.73,0,0,2.6,0,2.11,0.585,0,2,4
1,39,1.78,103.59,1,1,2.85,1.93,0,0,2.64,0,3,1,1,2,4
1,40,1.78,96.3,1,1,2.25,2.48,0,0,2.92,0,2.17,0.616,1,2,4
0,33,1.56,77.65,1,1,2.02,2.09,0,0,1.51,0,0,0,0,2,4
0,26,1.56,78.44,1,1,2.11,1.23,0,0,1.81,0,0,0,0,2,4
0,23,1.6,80.73,1,1,1.52,1,0,0,2,0,0,1.094,0,0,4
0,25,1.62,81.72,1,1,2.26,1.37,0,0,1.95,0,0,0.079,0,0,4
0,43,1.57,81.92,1,1,2.52,1.33,0,0,1.87,0,1.05,0,0,2,4
0,44,1.58,80.99,1,1,2.19,2.9,0,0,2.47,0,0.26,0,0,2,4
0,43,1.58,81.92,1,1,2.77,1.32,0,0,1.89,0,0.99,0,0,2,4
0,40,1.57,80.09,1,1,2.07,2.98,0,0,1.47,0,0,0,0,2,4
0,23,1.63,82,1,1,1.92,1.36,0,0,2,0,0,1.383,0,0,4
0,23,1.62,82.28,1,1,1.97,1,0,0,2.55,0,0.25,1.517,0,0,4
0,23,1.61,82.64,1,1,2.96,1,0,0,2.98,0,0.74,2,0,0,4
0,23,1.63,82.41,1,1,2.64,1.02,0,0,2.02,0,0.24,0.289,0,0,4
1,23,1.73,97.96,1,1,2,2.99,0,0,2.36,0,2.49,1.633,0,0,4
1,23,1.73,98.44,1,1,2,2.99,0,0,2.33,0,2.24,1.529,0,0,4
0,21,1.65,88.13,1,1,2.87,1,0,0,3,0,1.32,1,0,0,4
0,21,1.65,88.03,1,1,2.48,1,0,0,3,0,1.75,1,0,0,4
0,23,1.67,86,1,1,2.29,2.59,0,0,2.51,0,0.31,1,0,0,4
0,23,1.67,85.57,1,1,2.07,1.77,0,0,2.43,0,0.04,1,0,0,4
0,23,1.61,84.19,1,1,2.14,2.99,0,0,2.52,0,2.11,0.013,0,0,4
0,23,1.65,84.13,1,1,2.33,1.5,0,0,2.78,0,0.78,0.168,0,0,4
0,39,1.53,77.55,1,1,2,3,0,0,1.19,0,0,0,0,2,4
0,37,1.52,76.2,1,1,2,2.99,0,0,1.6,0,1.34,0,0,2,4
1,23,1.7,95,1,1,2,3,0,0,2.13,0,1.03,1.083,0,0,4
1,23,1.72,94.74,1,1,2,3,0,0,2.18,0,1.93,0.213,0,0,4
1,23,1.77,96.08,1,1,2,3,0,0,3,0,3,2,0,0,4
1,24,1.78,97.84,1,1,2,3,0,0,3,0,3,2,0,0,4
0,22,1.64,88.12,1,1,2.69,1,0,0,3,0,1.2,1.612,0,0,4
0,21,1.64,88.08,1,1,2.61,1,0,0,3,0,1.27,1.461,0,0,4
0,18,1.64,82.14,1,1,2.67,3,0,0,1.17,0,0.89,1.253,0,0,4
0,19,1.65,82.02,1,1,3,3,0,0,1,0,0.22,1.196,0,0,4
1,26,1.78,106.45,1,1,3,3,0,0,1.91,0,1.91,1.032,0,0,4
1,26,1.81,107.56,1,1,2.92,3,0,0,2.87,0,0.18,0.134,0,0,4
0,40,1.56,77.6,1,1,2,3,0,0,1.57,0,0,0,0,2,4
0,38,1.56,77.68,1,1,2,3,0,0,1.44,0,0,0,0,2,4
1,24,1.65,91.2,1,1,1.49,3,0,0,1.01,0,0.92,0.733,0,2,4
1,23,1.68,91.07,1,1,1.22,3,0,0,1.05,0,0.52,0.616,0,2,4
0,38,1.55,80,1,1,2.67,1.14,0,0,1.4,0,1.65,0,0,2,4
0,38,1.56,80,1,1,2.57,2.46,0,0,1.57,0,0.36,0,0,2,4
1,32,1.67,90,1,1,2.95,1.78,0,0,2.21,0,1.99,0,0,2,4
1,30,1.68,89.99,1,1,2.1,2.38,0,0,2.22,0,1.52,0,0,2,4
1,22,1.66,94.26,1,1,2,2.98,0,0,2,0,0,1.393,0,0,4
1,22,1.67,94.45,1,1,2,2.97,0,0,2,0,0,1.292,0,0,4
1,40,1.79,100.43,1,1,2.87,1.79,0,0,2.69,0,2.55,0.904,1,2,4
1,37,1.78,98.79,1,1,2.54,1.12,0,0,2.93,0,2.79,0.733,1,2,4
1,23,1.75,95.29,1,1,2,3,0,0,2.53,0,2.89,1.287,0,0,4
1,23,1.75,95.29,1,1,2,3,0,0,3,0,3,2,0,0,4
1,22,1.72,98.58,1,1,2,2.98,0,0,2.26,0,2.82,2,0,0,4
1,22,1.74,98.18,1,1,2,2.98,0,0,2.67,0,2.46,1.402,0,0,4
1,37,1.79,101.29,1,1,2.22,1.58,0,0,2.79,0,2.35,0.318,0,2,4
1,38,1.79,99.2,1,1,2.05,1.87,0,0,2.86,0,2.01,0.105,0,2,4
0,22,1.61,83.79,1,1,2.09,2.74,0,0,2.26,0,2.23,0.195,0,0,4
0,23,1.6,82.01,1,1,1.12,1.01,0,0,2.04,0,1.85,1.426,0,0,4
0,22,1.61,82.53,1,1,2.05,2.62,0,0,2.28,0,2.05,0.896,0,0,4
0,22,1.61,82.37,1,1,1.88,2.81,0,0,2.31,0,2.15,0.196,0,0,4
0,23,1.66,82.6,1,1,1.2,1.36,0,0,2.77,0,0.13,1.659,0,0,4
0,23,1.66,82.46,1,1,2.74,1.48,0,0,2.68,0,0.07,0.407,0,0,4
0,39,1.55,80,1,1,2.74,1.13,0,0,1.39,0,1.67,0,0,2,4
0,41,1.55,80,1,1,2,1.1,0,0,1.69,0,1.87,0,0,2,4
0,41,1.53,79.76,1,1,2,3,0,0,1,0,0,0,0,2,4
0,39,1.52,79.84,1,1,2,3,0,0,1.1,0,0,0,0,2,4
1,26,1.66,90,1,1,2,3,0,0,3,0,0.41,0.921,0,2,4
1,27,1.67,90,1,1,2,3,0,0,3,0,0.88,0.122,0,2,4
0,24,1.58,78.09,1,1,2,1,0,0,2,0,0.06,0,0,0,4
0,24,1.56,80.54,1,1,2,1,0,0,2,0,0.39,0,0,0,4
1,21,1.78,102.95,1,1,2,3,0,0,1.62,0,0.57,0,0,0,4
1,22,1.78,103.61,1,1,2.12,3,0,0,2.5,0,1.21,0,0,0,4
1,23,1.75,96.88,1,1,2,3,0,0,2.71,0,2.64,1.225,0,0,4
1,22,1.74,96.74,1,1,2,3,0,0,2.7,0,2.61,1.229,0,0,4
0,23,1.57,79,1,1,2,1,0,0,2,0,0.4,0,0,0,4
0,24,1.59,80.55,1,1,2,1,0,0,2,0,0.01,0,0,0,4
1,21,1.8,105.69,1,1,2,3,0,0,2.29,0,0,0.544,0,0,4
1,21,1.79,105.62,1,1,2,3,0,0,1.03,0,0,0.176,0,0,4
1,22,1.87,115.63,1,1,2,2.36,0,0,2.52,0,0.98,1.157,0,0,4
1,18,1.86,111.24,1,1,2,1.71,0,0,2.04,0,1,2,0,0,4
0,18,1.69,90.02,1,1,2.64,3,0,0,1.9,0,1.65,0.364,0,0,4
0,18,1.68,90.92,1,1,2.39,3,0,0,1.78,0,0.74,0.92,0,0,4
0,20,1.74,93.89,1,1,2,3,0,0,1.03,0,0.58,0.518,0,0,4
0,18,1.69,92.51,1,1,2.11,3,0,0,1.38,0,1.03,0.831,0,0,4
1,22,1.79,105.06,1,1,2.25,3,0,0,2.52,0,0.58,0.176,0,0,4
1,23,1.74,105.03,1,1,2.39,3,0,0,2.01,0,0.98,0.413,0,0,4
1,22,1.8,106.33,1,1,2.35,3,0,0,2.1,0,0.54,0.677,0,0,4
1,23,1.77,105.97,1,1,2.31,3,0,0,2.07,0,0.61,0.58,0,0,4
1,21,1.78,104.97,1,1,2,3,0,0,1.23,0,0.01,0,0,0,4
1,21,1.78,102.92,1,1,2,3,0,0,1.61,0,1.25,0,0,0,4
1,22,1.79,106.32,1,1,2.49,3,0,0,2.65,0,0.11,0.756,0,0,4
1,22,1.82,105.5,1,1,2.08,3,0,0,2.9,0,0.06,0.262,0,0,4
1,18,1.81,108.83,1,1,2,1.25,0,0,2.42,0,1,1.547,0,0,4
1,18,1.81,108.8,1,1,2,1.25,0,0,2.12,0,1,0.741,0,0,4
1,18,1.81,108.9,1,1,2,1.2,0,0,2.36,0,1,1.476,0,0,4
1,18,1.8,108.93,1,1,2,1.19,0,0,2.43,0,1,1.541,0,0,4
0,19,1.63,82,1,1,2.81,2.88,0,0,1,0,0,1.377,0,0,4
0,19,1.62,82.85,1,1,1.28,2.92,0,0,1.4,0,0.55,1.56,0,0,4
0,23,1.62,81.28,1,1,2.4,1.07,0,0,1.98,0,0.02,0.061,0,0,4
0,23,1.62,82.58,1,1,2.66,1.42,0,0,2.38,0,0.26,0.598,0,0,4
1,22,1.77,105,1,1,2.69,3,0,0,2.65,0,1,0,0,0,4
1,22,1.81,105.7,1,1,2.06,3,0,0,2.89,0,0.9,0.145,0,0,4
1,21,1.88,117.47,1,1,2,2.18,0,0,2.33,0,0.89,1.224,0,0,4
1,20,1.88,112.93,1,1,2,2.15,0,0,2.53,0,0.92,1.286,0,0,4
1,22,1.93,118.2,1,1,2,3,0,0,3,0,0.74,1,0,0,4
1,21,1.86,115.4,1,1,2,3,0,0,3,0,0.99,1.915,0,0,4
0,39,1.57,80,1,1,2.03,1.05,0,0,1.94,0,1.98,0,0,2,4
0,38,1.57,80,1,1,2,1.97,0,0,1.94,0,1.65,0,0,2,4
0,38,1.52,77.03,1,1,2,2.88,0,0,1.62,0,0.12,0,0,2,4
0,37,1.55,76.08,1,1,2,2.77,0,0,1.55,0,1.35,0,0,2,4
1,19,1.71,96.57,1,1,2,2.97,0,0,2,0,0,0.467,0,0,4
1,17,1.72,97.35,1,1,2,3,0,0,2,0,0,0.932,0,0,4
0,39,1.56,76.66,1,1,2,3,0,0,1.44,0,0,0,0,2,4
0,37,1.5,75.28,1,1,2,3,0,0,1.76,0,0,0,0,2,4
0,41,1.54,77.05,1,1,2,3,0,0,2.09,0,0,0,0,2,4
0,44,1.59,77,1,1,2,3,0,0,2.81,0,0,0,0,2,4
1,18,1.79,108.02,1,1,2,2.38,0,0,2.62,0,1,0.652,0,0,4
1,18,1.78,108.04,1,1,2,2.66,0,0,2.3,0,1,0.553,0,0,4
1,18,1.8,108.32,1,1,2,1.94,0,0,2.71,0,1,1.426,0,0,4
1,18,1.8,108.25,1,1,2,1.71,0,0,2.53,0,1,0.645,0,0,4
1,29,1.8,108.16,1,1,2.39,2.88,0,0,2.14,0,1.14,1.767,0,2,4
1,28,1.83,107.11,1,1,2.47,2.94,0,0,2.48,0,1,1.67,0,2,4
0,18,1.69,89.94,1,1,2.82,3,0,0,1.99,0,1.49,0,0,0,4
0,18,1.67,85.61,1,1,2.08,3,0,0,1.18,0,1.17,0,0,0,4
1,23,1.65,93.31,1,1,1.37,3,0,0,1.95,0,0.1,0.222,0,2,4
1,24,1.66,90.74,1,1,1.71,3,0,0,1.16,0,0.46,0.886,0,2,4
1,29,1.64,89.42,1,1,1.33,3,0,0,1.88,0,0.32,0,0,2,4
1,28,1.67,90,1,1,1.96,3,0,0,2.65,0,0.57,0.319,0,2,4
0,18,1.62,83.12,1,1,2.98,3,0,0,1.02,0,1.03,0.313,0,0,4
0,18,1.6,82.41,1,1,2.32,3,0,0,1.11,0,0.69,0.304,0,0,4
1,21,1.7,96.71,1,1,2,2.96,0,0,2.62,0,0.98,1.355,0,0,4
1,21,1.71,95.03,1,1,2,2.97,0,0,2,0,0,1.332,0,0,4
1,20,1.7,98.57,1,1,2,2.39,0,0,2,0,0,1.809,0,0,4
1,21,1.71,99.87,1,1,2,1.29,0,0,2,0,0,1.918,0,0,4
0,19,1.61,82.19,1,1,1.26,2.93,0,0,1.17,0,0.13,0.952,0,0,4
0,19,1.61,82.04,1,1,2.77,3,0,0,1.05,0,0.19,0.72,0,0,4
1,19,1.8,104.41,1,1,2,3,0,0,3,0,2.24,0,0,0,4
1,20,1.79,104.19,1,1,2,3,0,0,2.15,0,1.61,0,0,0,4
1,30,1.76,112.29,1,1,2.32,3,0,0,2.15,0,0,1.108,0,2,5
1,25,1.79,115.13,1,1,1.59,3,0,0,2.12,0,1.54,0,0,2,5
1,37,1.7,107.95,1,1,2.55,3.99,0,0,1,0,1.98,0,0,0,5
1,33,1.7,102.81,1,1,2.8,2.13,0,0,1,0,1.99,0,0,0,5
1,28,1.91,128.83,1,1,2.21,3,0,0,1.81,0,1.95,0,0,0,5
1,30,1.82,122.14,1,1,2,3,0,0,1.98,0,0.79,0,0,0,5
1,27,1.77,118.15,1,0,2.18,3,0,0,2.28,0,0.68,0,0,2,5
1,34,1.77,120.15,1,0,2.96,3,0,0,2.17,0,1.1,0,0,2,5
1,26,1.77,116.16,1,1,2.44,3,0,0,2.17,0,0,1.929,0,0,5
1,28,1.79,112.73,1,1,1.99,3,0,0,2,0,0,0.293,0,0,5
1,28,1.83,120.86,1,1,3,3,0,0,3,0,0.69,1.416,0,0,5
1,25,1.89,121.25,1,1,2.41,3,0,0,2.85,0,1.32,0,0,0,5
1,31,1.75,120,1,1,2.76,3,0,1,2.17,0,1.08,1.358,0,2,5
1,31,1.87,128.87,1,1,2.96,3,0,1,1.28,0,0.9,1.875,0,2,5
1,25,1.76,112.26,1,1,1.37,3,0,0,2,0,1.6,0.003,0,0,5
1,25,1.76,117.3,1,1,1.39,3,0,0,2,0,1.1,0.631,0,0,5
1,41,1.75,116.59,1,1,2,2.83,0,0,1.73,0,0.36,0,0,2,5
1,28,1.7,101.63,1,1,2.63,1,0,0,1,0,0.25,0.315,0,2,5
1,23,1.85,121.41,1,1,3,2.6,0,0,2.05,0,0.84,0,0,0,5
1,23,1.84,122.02,1,1,3,2.53,0,0,1.65,0,1.03,0,0,0,5
1,24,1.61,98.49,1,1,3,2.12,0,0,1,0,1.54,0.89,0,0,5
1,20,1.65,106.51,1,1,2.87,1.47,0,0,1.66,0,0,1.444,0,0,5
1,30,1.76,112.01,1,1,1.87,3,0,0,2.02,0,0,0.614,0,2,5
1,25,1.76,112.09,1,1,1.11,3,0,0,2,0,1.23,0.002,0,2,5
1,31,1.67,101.63,1,1,2.91,3.99,0,0,1,0,2,0,0,0,5
1,29,1.67,98.66,1,1,2.96,2.83,0,0,1,0,2,0,0,0,5
1,31,1.91,129.85,1,1,2.2,3,0,0,1.11,0,0.91,0.976,0,0,5
1,30,1.9,124.27,1,1,2.05,3,0,0,2.82,0,1.07,0,0,0,5
1,32,1.75,118.1,1,1,2.14,3,0,0,2.05,0,0.37,0.361,0,2,5
1,37,1.75,119.43,1,1,2.73,3,0,0,2.03,0,0.59,0.754,0,2,5
1,22,1.77,116.16,1,1,2,3,0,0,2,0,1.4,1,0,0,5
1,24,1.79,116.1,1,1,1.99,3,0,0,2,0,0.97,0.739,0,0,5
1,24,1.83,120.86,1,1,2.4,3,0,0,2.49,0,2,0.708,0,0,5
1,25,1.83,121,1,1,3,3,0,0,3,0,1.11,0.396,0,0,5
1,32,1.78,121.2,1,1,2.76,3,0,0,2.16,0,0.43,0.716,0,2,5
1,31,1.77,118.36,1,1,2.96,3,0,0,2.38,0,0.61,1.875,0,2,5
1,23,1.75,117.38,1,1,1.62,3,0,0,2,0,1.82,0.632,0,0,5
1,23,1.75,119.09,1,1,1.63,3,0,0,2,0,1.59,0.864,0,0,5
1,41,1.75,108.31,1,1,2.32,3.73,0,0,1,0,1.63,0,0,2,5
1,35,1.73,103.67,1,1,2.5,2.05,0,0,1,0,1.75,0,0,2,5
1,22,1.85,121.79,1,1,3,2.27,0,0,1.56,0,0.35,0,0,0,5
1,22,1.85,122.33,1,1,3,2.22,0,0,1.34,0,0.43,0,0,0,5
1,24,1.61,99.96,1,1,3,1.42,0,0,1,0,1.19,1.384,0,0,5
1,20,1.61,103.18,1,1,2.98,1.11,0,0,1.43,0,0,1.691,0,0,5
1,29,1.76,113.9,1,1,2.32,3,0,0,2.17,0,0,1.494,0,2,5
1,27,1.76,112.29,1,1,1.43,3,0,0,2.12,0,0.49,0.697,0,2,5
1,26,1.79,115.43,1,1,1.99,3,0,0,2.14,0,1.12,0,0,0,5
1,25,1.77,114.33,1,1,1.56,3,0,0,2.08,0,1.55,0,0,0,5
1,31,1.73,110.71,1,1,1.79,3.91,0,0,1.97,0,0.67,0,0,2,5
1,41,1.74,109.89,1,1,2.31,3.17,0,0,1.02,0,0.91,0,0,2,5
1,34,1.7,103.84,1,1,2.58,2.42,0,0,1,0,1.98,0,0,0,5
1,30,1.7,103.03,1,1,2.75,2.18,0,0,1.54,0,0.36,1.074,0,0,5
1,31,1.91,128.86,1,1,2.63,3,0,0,1.62,0,1.85,0.425,0,0,5
1,29,1.91,129.94,1,1,2.2,3,0,0,1.3,0,1.06,0,0,0,5
1,31,1.78,120.64,1,1,2.5,3,0,0,2.04,0,0.84,0.49,0,2,5
1,31,1.78,120.55,1,1,2.06,3,0,0,2.36,0,0.09,1.76,0,2,5
1,27,1.86,120.2,1,1,2.25,3,0,0,2.82,0,0.71,0,0,0,5
1,27,1.81,118.28,1,1,2.24,3,0,0,2.68,0,0.98,0,0,0,5
1,37,1.75,118.21,1,1,2.09,3,0,0,2.08,0,0.6,0,0,2,5
1,29,1.82,120.4,1,1,2.97,3,0,0,2.53,0,1.05,0.948,0,2,5
1,26,1.77,114.13,1,1,2.23,3,0,0,2.15,0,1.27,0.39,0,0,5
1,25,1.76,115.53,1,1,2.18,3,0,0,2.17,0,1.42,1.876,0,0,5
1,30,1.78,112.44,1,1,2.07,3,0,0,2.08,0,0,0.677,0,2,5
1,27,1.78,112.96,1,1,2.26,3,0,0,2.09,0,0,1.837,0,2,5
1,26,1.87,120.9,1,1,2.44,3,0,0,2.94,0,1.21,0.739,0,0,5
1,28,1.8,119.05,1,1,2.74,3,0,0,2.48,0,0.68,0.678,0,0,5
1,23,1.88,121.28,1,1,2.63,2.81,0,0,1.97,0,1.3,0,0,0,5
1,24,1.78,120.59,1,1,2.11,3,0,0,2.32,0,1.8,0.357,0,0,5
1,32,1.77,120.08,1,1,2.82,3,0,0,2.17,0,1.1,0.233,0,2,5
1,30,1.76,118.38,1,1,2.31,3,0,0,2.21,0,1.08,1.036,0,2,5
1,31,1.82,126.46,1,1,2.94,3,0,1,1.48,0,0.95,1.36,0,0,5
1,31,1.87,125.06,1,1,2.05,3,0,1,1.52,0,0.85,0.262,0,0,5
1,25,1.77,113.21,1,1,1.46,3,0,0,2.02,0,1.56,0.001,0,0,5
1,26,1.77,114.1,1,1,2.19,3,0,0,2.09,0,1.36,0.857,0,0,5
1,25,1.86,117.57,1,1,2.03,3,0,0,2.53,0,1.31,0.067,0,0,5
1,25,1.83,118.42,1,1,1.46,3,0,0,2.36,0,1.14,0.101,0,0,5
1,39,1.77,118.53,1,1,2.18,2.99,0,0,1.75,0,0.66,0,0,2,5
1,39,1.77,117.29,1,1,2.25,2.84,0,0,1.88,0,0.92,0,0,2,5
1,26,1.67,103.71,1,1,2.67,1.13,0,0,1.28,0,0.11,1.136,0,0,5
1,32,1.7,102.69,1,1,2.72,1.92,0,0,1,0,1.62,0.069,0,0,5
1,23,1.84,121.14,1,1,3,2.7,0,0,2.74,0,0.99,0,0,0,5
1,24,1.78,118.74,1,1,2.74,2.99,0,0,2.05,0,0.85,0.428,0,0,5
1,24,1.87,121.83,1,1,2.72,2.66,0,0,2.38,0,1.3,0,0,0,5
1,23,1.76,120.02,1,1,2.97,2.81,0,0,1.96,0,1.58,0.505,0,0,5
1,24,1.62,100.94,1,1,2.87,1.83,0,0,1.02,0,0.24,0.975,0,0,5
1,31,1.64,100,1,1,2.96,2.12,0,0,1,0,1.7,0.62,0,0,5
1,20,1.7,104.58,1,1,2.65,1.27,0,0,1.37,0,0.22,0.768,0,0,5
1,25,1.66,104.55,1,1,2.86,1.34,0,0,1.53,0,0.17,1.262,0,0,5
1,30,1.76,112,1,1,1.57,3,0,0,2,0,0,0.34,0,2,5
1,30,1.76,112.1,1,1,1.39,3,0,0,2.02,0,0,0.731,0,2,5
1,24,1.62,99.98,1,1,2.94,3.99,0,0,1.01,0,1.96,0.687,0,0,5
1,25,1.62,97.58,1,1,2.97,2.65,0,0,1,0,1.98,0.157,0,0,5
1,30,1.92,129.99,1,1,2.04,3,0,0,1.12,0,1.06,0,0,0,5
1,30,1.91,129.23,1,1,2.02,3,0,0,1.8,0,1.2,0,0,0,5
1,37,1.75,118.07,1,1,2.13,3,0,0,2.01,0,0.2,0.201,0,2,5
1,39,1.75,119.03,1,1,2.7,3,0,0,2.01,0,0.33,0.419,0,2,5
1,23,1.78,113.71,1,1,1.76,3,0,0,2,0,1.09,0.072,0,0,5
1,23,1.79,116.16,1,1,2,3,0,0,2,0,1.6,0.74,0,0,5
1,25,1.83,120.98,1,1,2.64,3,0,0,2.74,0,2,0.501,0,0,5
1,25,1.8,120.99,1,1,2.48,3,0,0,2.95,0,1.87,0.1,0,0,5
1,32,1.75,120,1,1,2.94,3,0,0,2.32,0,0.58,1.588,0,2,5
1,32,1.76,118.55,1,1,3,3,0,0,2.46,0,0.55,1.992,0,2,5
1,23,1.83,121.24,1,1,2.4,2.89,0,0,1.98,0,1.86,0.003,0,0,5
1,23,1.84,120.43,1,1,2.38,2.94,0,0,2,0,1.69,0.631,0,0,5
1,41,1.75,109.91,1,1,2.18,2.99,0,0,1.02,0,0.94,0,0,2,5
1,41,1.75,115.81,1,1,2,2.7,0,0,1.14,0,0.51,0,0,2,5
1,22,1.85,122.12,1,1,3,2.01,0,0,1.29,0,0.15,0,0,0,5
1,22,1.85,122.61,1,1,3,1.97,0,0,1.18,0,0.18,0,0,0,5
1,24,1.61,100.62,1,1,2.88,1.31,0,0,1,0,0.18,1.431,0,0,5
1,24,1.6,99.61,1,1,3,1.26,0,0,1,0,0.88,1.383,0,0,5
1,30,1.77,112.47,1,1,2.3,3,0,0,2.07,0,0,0.725,0,2,5
1,29,1.76,112.4,1,1,2.32,3,0,0,2.16,0,0,1.252,0,2,5
1,25,1.79,115.03,1,1,2,3,0,0,2.11,0,1.45,0.85,0,0,5
1,25,1.77,114.91,1,1,1.59,3,0,0,2.1,0,1.54,0,0,0,5
1,40,1.72,109.35,1,1,2.28,3.77,0,0,1,0,1.33,0,0,2,5
1,34,1.7,107.03,1,1,2.56,2.88,0,0,1,0,1.98,0,0,2,5
1,33,1.7,103.02,1,1,2.6,2.18,0,0,1,0,1.99,0,0,0,5
1,30,1.7,102.82,1,1,2.79,2.13,0,0,1.25,0,0.65,1.041,0,0,5
1,30,1.91,129.68,1,1,2.09,3,0,0,1.52,0,1.86,0,0,0,5
1,29,1.91,129.87,1,1,2.21,3,0,0,1.48,0,1.11,0,0,0,5
1,30,1.8,121.09,1,1,2.33,3,0,0,2,0,0.8,0.177,0,2,5
1,30,1.86,123.72,1,1,2,3,0,0,2.29,0,1.03,0,0,2,5
1,27,1.82,118.33,1,1,1.98,3,0,0,2.36,0,0.7,0.011,0,0,5
1,27,1.79,118.17,1,1,2,3,0,0,2.34,0,0.9,0.081,0,0,5
1,33,1.75,118.3,1,1,2.22,3,0,0,2.1,0,0.77,0.262,0,2,5
1,32,1.75,120.1,1,1,2.97,3,0,0,2.53,0,0.96,1.339,0,2,5
1,26,1.77,115.09,1,1,2.39,3,0,0,2.16,0,1.08,1.073,0,0,5
1,26,1.77,115.83,1,1,2.38,3,0,0,2.17,0,1.21,1.899,0,0,5
1,30,1.79,112.54,1,1,2.01,3,0,0,2.04,0,0,0.474,0,2,5
1,27,1.79,112.74,1,1,2.16,3,0,0,2.05,0,0,1.75,0,2,5
1,28,1.82,120.82,1,1,2.97,3,0,0,2.81,0,0.98,1.192,0,0,5
1,27,1.84,120.42,1,1,2.77,3,0,0,2.87,0,0.71,0.678,0,0,5
1,25,1.87,121.24,1,1,2.63,3,0,0,2.96,0,1.36,0,0,0,5
1,25,1.8,120.9,1,1,2.2,3,0,0,2.51,0,1.66,0.128,0,0,5
1,30,1.76,119.12,1,1,2.62,3,0,0,2.19,0,1.08,1.091,0,2,5
1,31,1.76,118.57,1,1,2.92,3,0,0,2.24,0,1.08,1.481,0,2,5
1,31,1.89,129.16,1,1,2.89,3,0,1,1.28,0,0.94,0.008,0,0,5
1,31,1.87,127.51,1,1,2.94,3,0,1,1.34,0,0.92,1.432,0,0,5
1,25,1.76,112.2,1,1,1.26,3,0,0,2,0,1.33,0.002,0,0,5
1,25,1.76,113.23,1,1,1.52,3,0,0,2.04,0,1.59,0.002,0,0,5
1,24,1.77,117.4,1,1,2.23,2.99,0,0,2.03,0,0.86,0.45,0,0,5
1,25,1.77,117.71,1,1,1.48,3,0,0,2.02,0,1.05,0.461,0,0,5
1,40,1.76,117.65,1,1,2.03,2.98,0,0,1.73,0,0.48,0,0,2,5
1,40,1.76,116.97,1,1,2.05,2.84,0,0,1.73,0,0.58,0,0,2,5
1,27,1.68,102.87,1,1,2.67,1.1,0,0,1.23,0,0.21,1.003,0,0,5
1,30,1.7,100.18,1,1,2.82,1.92,0,0,1,0,1.39,0.553,0,0,5
1,23,1.85,121.66,1,1,3,2.51,0,0,1.69,0,0.77,0,0,0,5
1,24,1.87,121.68,1,1,2.95,2.66,0,0,2.1,0,0.87,0,0,0,5
1,23,1.87,121.84,1,1,2.83,2.6,0,0,1.84,0,1.28,0,0,0,5
1,23,1.85,121.42,1,1,3,2.57,0,0,2.01,0,0.92,0,0,0,5
1,24,1.62,98.54,1,1,2.96,2.43,0,0,1,0,1.93,0.754,0,0,5
1,27,1.65,99.59,1,1,2.94,1.85,0,0,1,0,1.09,0.716,0,0,5
1,20,1.62,104.3,1,1,2.87,1.63,0,0,1.38,0,0.21,1.163,0,0,5
1,23,1.64,104.27,1,1,2.87,1.57,0,0,1.53,0,0.17,1.368,0,0,5
1,28,1.79,112.17,1,1,1.88,3,0,0,2.02,0,0,0.325,0,2,5
